Date,id,Lesson,Grade,Тема
2023-05-03,59adee22-1e57-4fd5-a5cc-741711ab7fce,True,11,АТОМНА І ЯДЕРНА ФІЗИКА
2023-05-05,2cb32d8a-9cc6-4152-b4c3-0cad50dfb2d5,True,9,ЗАКОНИ ЗБЕРЕЖЕННЯ
2023-05-08,3c7aa312-dc14-4aad-8b55-e260389bb098,True,11,АТОМНА І ЯДЕРНА ФІЗИКА
2023-05-10,bc543132-e8dd-4a88-8fe5-018eab5c449f,False,9,ЗАКОНИ ЗБЕРЕЖЕННЯ
2023-05-12,694a1161-acbb-4f52-ace7-d4e8e79bf9f6,True,9,МЕХАНІЧНІ КОЛИВАННЯ
2023-05-15,c70b68a3-c8cf-4b44-b715-fe6ad9f47d36,True,11,АТОМНА І ЯДЕРНА ФІЗИКА
2023-05-17,92cd0bc8-eb23-4da9-b9ff-dd42162e41a5,False,9,МЕХАНІЧНІ КОЛИВАННЯ
2023-05-19,a7eba790-cb41-4b2f-9372-c0c68ff44a34,True,9,МЕХАНІЧНІ КОЛИВАННЯ
2023-05-24,61fd8802-578a-428d-8724-8d3280a50d0f,False,9,МЕХАНІЧНІ КОЛИВАННЯ
2023-05-26,7baaacf3-db5f-4420-8cbf-200bad33e251,False,9,МЕХАНІЧНІ КОЛИВАННЯ
2023-05-31,22d201b2-7582-47ea-ad80-f894d56151c8,False,9,МЕХАНІЧНІ КОЛИВАННЯ
